Restoran,Grad,Ocena,Recenzija
Mezestoran Dvorište,Beograd,4.7,"Toro Latin Gastrobar
4.7
(2,200 reviews)
Latin • $$ - $$$
Open now
Reserve"
Mezestoran Dvorište,Beograd,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Buena Vida Mexican Gastrobar,Beograd,4.7,"Rewards
Discover
Review
USD
Sign in
Belgrade
Hotels
Things to Do
Restaurants
Cruises
Forums"
Buena Vida Mexican Gastrobar,Beograd,4.7,"Two regular meals, nothing out of the menu were seved 15 minutes apart. That defeats the idea of dinning together. We were left wondering if the second order was even taken at all."
Buena Vida Mexican Gastrobar,Beograd,4.7,"Unlimited tasting experience in Mexico restaurants of Belgrade, the special place with South American style, green color plants, good taste"
Buena Vida Mexican Gastrobar,Beograd,4.7,"The food, atmosphere and appearance is good. Our food came in two parts. There was more than 10 minutes in between so one had cold food and the other half was still hot! Strange that you can't serve 2 dishes at the same time! Didn't find the portion s that big either. I’m not a big eater and my plate was empty!)"
Buena Vida Mexican Gastrobar,Beograd,4.7,Great place for a delicious dinner. We ordered the set set and couldn't finish it. I didn't expect there to be so many dishes :) Nice waiters and relaxing atmosphere.
Buena Vida Mexican Gastrobar,Beograd,4.7,"This restaurant is exellent, perfect for couples, food is autentic mexican. Great expirience. Stuff are hospotable, food is fresh and restaurant is very clean. Nice ambient."
Buena Vida Mexican Gastrobar,Beograd,4.7,"This Mexican restaurant is a true gem, especially when it comes to their margaritas. The vibrant and authentic flavors transport you to a fiesta with every sip. The extensive margarita menu offers something for every taste preference. The ambiance complements the experience perfectly, creating a lively and enjoyable atmosphere. A definite recommendation for margarita enthusiasts seeking an authentic and flavorful dining experience."
Buena Vida Mexican Gastrobar,Beograd,4.7,"We decided to celebrate the New Year in this restaurant. From the first minute the impressions began to deteriorate! I had to wait outside for more than 30 minutes to get in, considering that all the tables were paid for, since outerwear was accepted for a fee. For more than an hour, there was nothing on the table except alcohol and water, not even a chair for the children to sit separately. The menu has changed dramatically, which was agreed in advance and did not correspond to reality. We constantly asked and waited for appetizers/main courses, everyone ended up hungry. It felt like we ended up getting cold leftovers from the kitchen. The impression was that the attitude towards foreigners was disdainful, and the local population was indifferent to the quality of service and food. We paid €92 per person and, in my opinion, I have never seen worse service."
Buena Vida Mexican Gastrobar,Beograd,4.7,"Paid €460 for new years (5 people/ 6 tickets and here is what we got:
 ⁃ Menu completely changed last minute without any notice
 ⁃ We never got what we ordered and we got what we didn’t order. Also waited for that food for a really long time
 ⁃ We had to keep asking so many times for food, drinks, chair etc 
 ⁃ We never got sea bass and mushrooms that was pre-ordered from fast menu. Also never got dessert, which was included, but our waitress said that we need to pay extra for that
 ⁃ We got three main dishes to share for 5 of us and it was cold, it felt like we just got the leftovers from kitchen or whatever they had available.
 ⁃ Huge line outside the door"
Buena Vida Mexican Gastrobar,Beograd,4.7,"Amazing place with awesome atmosphere. Very well recommended. Food, drinks and staff are perfect. Authentic Mexican place in the city"
Buena Vida Mexican Gastrobar,Beograd,4.7,Wont serve you if youre a foreigner (maybe just specifically americans) see picture for example of food/drink to expect
Buena Vida Mexican Gastrobar,Beograd,4.7,"Amazing atmosphere and very nice cocktails. Our host Jowan was very polite and recommended us the best cocktails. I personally liked the Solarita a lot. The love music made our evening complete, thanks! 10/10 would recommend."
Buena Vida Mexican Gastrobar,Beograd,4.7,"Based on the great reviews, my daughter and I walked from the city center to this restaurant (about 45 minutes). The food was pretty good - although huge portions! I was surprised the fajitas didn’t include the flour wraps, but they can be ordered separately. Service was good and it has a very nice atmosphere. 

What really detracted from the experience was trying to enjoy a dinner with my 11 year old daughter and being completely surrounded by smokers who lit up one cigarette after another. Yes, it’s allowed in Belgrade but I’ll never understand why restaurants in 2023 - in ANY country- don’t have a non-smoking section so non-smokers and children aren’t forced to inhale second hand smoke when eating. Yuck. We left having barely finished our meals.

This is likely a bigger issue than this restaurant, but I will gladly take my business somewhere that can offer a more pleasant atmosphere for everyone- not just smokers.. there are a few options in Belgrade!"
Buena Vida Mexican Gastrobar,Beograd,4.7,"Amazing food, been here 5 times and cannot be happier. One of Belgrade’s best restaurants. Everyone loved the food and the service. Deserves a michelin star!"
Buena Vida Mexican Gastrobar,Beograd,4.7,"We had a family lunch , and it was perfect. They were very polite and because we had a lot of the kids who don’t like spicy food they created Mexican dishes suitable for them. We had a lot of different meals and everything was really tasty especially the prawns.

We will surely add this place on the list for our lunch/dinners."
Buena Vida Mexican Gastrobar,Beograd,4.7,"Great food, terrible, incompetent service. Waiters were painfully slow, they served starters together with half of the main, without bringing cutlery."
Buena Vida Mexican Gastrobar,Beograd,4.7,"Best moderately priced restaurants
See all
Sponsored
Restaurant Tchaikovsky
4.3
(237 reviews)
International • $$ - $$$
Open now
Curry Souls
4.9
(636 reviews)
Asian • $$ - $$$
Open now
Sushi Boks
4.9
(143 reviews)
Japanese • $$ - $$$
Open now
Pečat Restoran
4.9
(267 reviews)
Barbecue • $$ - $$$
Open now
Riddle Bar
4.9
(229 reviews)
$$ - $$$
Open now
Gradska
4.7
(934 reviews)
Barbecue • $$ - $$$
Closed today
Radost Fina Kuhinjica
4.6
(538 reviews)
European • $$ - $$$
Closed today
Terminal Gastro Bar
4.8
(1,249 reviews)
Italian • $$ - $$$
Open now
Toro Latin Gastrobar
4.7
(2,200 reviews)
Latin • $$ - $$$
Open now
Reserve
Casa Nova
4.7
(1,864 reviews)
Italian • $$ - $$$
Open now"
Buena Vida Mexican Gastrobar,Beograd,4.7,"Sponsored
Restaurant Tchaikovsky
4.3
(237 reviews)
International • $$ - $$$
Open now"
Buena Vida Mexican Gastrobar,Beograd,4.7,"Radost Fina Kuhinjica
4.6
(538 reviews)
European • $$ - $$$
Closed today"
Buena Vida Mexican Gastrobar,Beograd,4.7,"Toro Latin Gastrobar
4.7
(2,200 reviews)
Latin • $$ - $$$
Open now
Reserve"
Buena Vida Mexican Gastrobar,Beograd,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Enso,Beograd,4.7,"Rewards
Discover
Review
USD
Sign in
Belgrade
Hotels
Things to Do
Restaurants
Cruises
Forums"
Enso,Beograd,4.7,"Steak Wellington, Burek, Tompus, Miso & Mango cake - absolut reccomendation!"
Enso,Beograd,4.7,Smoking is allowed and encouraged in this restaurant. Know that before making a reservation.
Enso,Beograd,4.7,"A really pleasant experience. The food is thoughtfully prepared, with clean, well-balanced flavors and clear attention to detail. The atmosphere is calm and elegant without feeling pretentious, and the service is friendly and unobtrusive. A place you come to when you want to relax and genuinely enjoy a good meal."
Enso,Beograd,4.7,"Thank you very much for taking the time to share your experience with us.

It is especially rewarding to know that our service felt friendly and unobtrusive, we believe genuine hospitality is often felt most when it flows naturally.

We look forward to welcoming you back again and creating another evening to enjoy at your own pace.

Warm regards,
Enso Team"
Enso,Beograd,4.7,"We had very good dinner! Each dish reflected exceptional creativity, thoughtful ingredient selection, precise balance of flavors, and a confident command of contemporary culinary techniques. The selection of vines was amazing! The staff was also great, especially our waiter Aleksandar!"
Enso,Beograd,4.7,"Thank you so much for your kind words.
We’re delighted you enjoyed the dinner. A special thank you for mentioning Aleksandar, we’ll be sure to pass along your praise. 
Kind regards
Enso team"
Enso,Beograd,4.7,"Great food and service and food, no negatives whatsoever. The server was pleasant and the food came out quick and was delicious."
Enso,Beograd,4.7,Thank you for the lovely feedback! We're thrilled you enjoyed everything and hope to see you again soon.
Enso,Beograd,4.7,"Delicious food with surprising fusions. Amazing and friendly waiter attitude.
This is an experience, not simply a meal. Would come here again for sure."
Enso,Beograd,4.7,"Thank you for your kind review, hope to see you again, kind regards
Enso crew"
Enso,Beograd,4.7,Nenad and Jessica really great job and service fully recomended dont get scared if the restaurant. Extraordinario…..
Enso,Beograd,4.7,"Thank you so much for your kind words! We’re delighted you enjoyed the experience, and we’ll make sure Nenad and Jessica hear your praise. Hope to see you again soon!"
Enso,Beograd,4.7,"Got a tasting set of 5 dishes, and every single one was outstanding! The flavors were perfectly balanced, and the presentation was beautiful. The staff were friendly and attentive, creating a warm and welcoming atmosphere. I was impressed by the overall experience and would definitely love to come back to explore more from their menu. Highly recommend this place to anyone who appreciates great food and excellent service!"
Enso,Beograd,4.7,"Thank you so much for your wonderful words!
We’re thrilled that you enjoyed — feedback like yours truly inspires us. 
We can’t wait to welcome you back and share more flavors with you!"
Enso,Beograd,4.7,"The service was impeccable. We opted for the five-course tasting menu, and the element of surprise truly adds to the experience—unless you have allergies or strong food preferences, not knowing what you'll be served is part of the charm. If you choose to pair it with premium wines, you’re in for a real treat. The presentation of both food and wine is outstanding, perfectly rounding out the entire Enso experience. Love for Nenad 🍷"
Enso,Beograd,4.7,"Thank you so much for sharing your wonderful impressions. Your kind words mean a lot to our team.

And a special thanks on behalf of Nenad – he’ll be thrilled to know he helped make your evening even more enjoyable. 

We look forward to welcoming you back to Enso for another unforgettable experience!

Warm regards,
The Enso Team"
Enso,Beograd,4.7,"Amazing food experience, we did the tasting menye together with the local wine package. Nice and familiar staff together with the food. Such a great time. Highly recommend."
Enso,Beograd,4.7,"Thank you so much for your kind words! We're thrilled to hear you enjoyed. It means a lot to us that you felt well taken care of by our team. We truly appreciate the recommendation and hope to welcome you back again soon for another great experience!
Kind regards
Enso crew"
Enso,Beograd,4.7,"Everything is amazing! We’re enjoying our evening ❤️
The place is lovely and the staff is incredibly friendly and welcoming"
Enso,Beograd,4.7,"Thank you for the lovely review! We’re so happy to hear you’re enjoying your evening with us. Your kind words about our team and space mean the world. We hope to see you again soon for another great night!
Kind regards
Enso crew"
Enso,Beograd,4.7,That is definitely an awesome place. Delightful food and an incredible service! We have tried a 5 course food and were totally impressed with a taste. Highly recommended
Enso,Beograd,4.7,"Thank you so much for your kind words! We’re thrilled to hear that you enjoyed and that both - our food and service left a great impression. It truly means a lot to us. We can’t wait to welcome you back for another memorable visit!
Kind regards
Enso crew"
Enso,Beograd,4.7,"A breathtaking taste trip.
7 unforgettable flavors matched by 7 indigenous Syrbistan wines; the harmonious wine and dishes are so high, and the plates are truly creative. High-aromatic sweet-wine breeze served with sweet match. The most delicious pairing is the sharp pairing of our cherry with high body cherry.
The presentation is in English and we were very pleased with the service."
Enso,Beograd,4.7,"Thank you for taking the time to share your experience. We strive to offer a unique and exceptional dining experience, and your feedback assures us we’re on the right track. We look forward to welcoming you back soon! Thanks again for your kind words."
Enso,Beograd,4.7,"We thought of it as an average restaurant until we entered and started serving, but our mindsets completely changed as the chef’s top segment signature plates came in. We wanted to photograph every detail on the plates. It was a true art. The menu was created based on the number of products. The plates in line were delightful. The wines to accompany every plate were hand-selected. Point shot matches. Thank you so much for giving us this experience. The lady who served us was very experienced and courteous. Pricing policy matched service. I think such an experience will be paid for. I hope it stays that quality."
Enso,Beograd,4.7,"Thank you so much for your kind words. We’re thrilled to hear that your experience exceeded expectations.
We look forward to welcoming you back. Thanks again for sharing your thoughts!"
Enso,Beograd,4.7,For a good dinner Just listen to the waiters and enjoy the displays the flavors and treats are incredible
Enso,Beograd,4.7,"Thank you for your lovely review! We're glad to hear you had a pleasant dinner and enjoyed our staff’s recommendations. It’s wonderful to know that you appreciated the presentations and flavors of our dishes. We hope to see you again for another memorable dining experience!

Kind regards,
Enso crew"
Enso,Beograd,4.7,"Enso deserves it’s Michelin recommendation, but our experience was very mixed. 

The restaurant itself is fairly small with a modern, trendy interior. We decided to order from the a la carte menu so we could try as many items as possible between the two of us and not be limited by the tasting menu. 

I will start by saying the food is absolutely fantastic. Between the two of us, we ordered a large portion of the menu and every course seemed to be better than the last, and all of them were excellent. The food quality, inventiveness and presentation are deserving of at least one Michelin star in our opinion. I would fly back to Belgrade just to eat here. 

Enso has one major issue they need to solve. Serbia still allows smoking in restaurants and we had smokers next to us and behind us. The tables are very close together so you will be affected by the smoke from other diners. The restaurant was full of smoke and the staff attempted to open the door to allow in some fresh air; only to be scolded by some diners who complained about the draft. 
They then turned up the air conditioning to try and remove some of the smoke, but it remained an issue. Enso needs to at least try to seat all the smokers together. I’m sure the food would have tested even better if it didn’t have the extra “Marlboro Spice” . 

The other issue we had was with the service. Our server (Jelena) was pleasant enough, but not as polished as one would expect from a restaurant at this level. She only brought one of our main entrees and never brought the other. When we were finally able to get her attention, she wanted to argue with us stating we had only ordered one main and that if we wanted a second, it would “only “ be an additional twenty-five minute wait. We received no apology and no attempt to correct the situation. At this point, it was late, we reeked of smoke and just wanted to remember the amazing food and not the poor service. 

Overall, the chef at Enso should be celebrated. The food is fantastic. Hopefully they can work on the ambience and service issues."
Enso,Beograd,4.7,"Thank you for taking the time to share your detailed feedback. Your praise for the inventiveness and presentation means a lot to our team.

We sincerely apologize for the issues you faced with the smoke and service during your visit. We understand how important a comfortable dining atmosphere is, and we are actively working on solutions to improve this aspect for our guests. Your comments regarding the service are also noted, and we will address this with our staff to ensure better communication and attentiveness in the future.

Thank you again for your valuable insights. We hope to welcome you back soon for an even better experience.

Kind regards
Enso crew"
Enso,Beograd,4.7,"Fantastic location and delicious food. Flawless operation. Nice interior.
Expert explanation of the dishes
A winner!"
Enso,Beograd,4.7,"Thank you for your kind review, We can't wait to welcome you back for another great experience. See you soon!

Kind regards,
Enso crew"
Enso,Beograd,4.7,"Best fine dining restaurants
See all
Sponsored
Tomahawk
4.9
(43 reviews)
Steakhouse • $$$$
Open now
MAMA'S Bistro
4.9
(235 reviews)
International • $$$$
Open now
Reserve
MICHELIN
Salon 5a
4.8
(381 reviews)
Italian • $$$$
Closed today
MICHELIN
SkyLounge Belgrade
4.6
(403 reviews)
Steakhouse • $$$$
Open now
Reserve
Frans
4.6
(1,124 reviews)
International • $$$$
Open now
Steakhouse El Toro Since 2003
4.5
(277 reviews)
Steakhouse • $$$$
Open now
MICHELIN
Homa Restaurant
4.5
(463 reviews)
International • $$$$
Closed today
Madera
4.3
(989 reviews)
International • $$$$
Bizu Restaurant
4.7
(142 reviews)
Japanese • $$$$
Open now
MICHELIN
Salon 1905
4.5
(357 reviews)
Contemporary • $$$$
Open now"
Enso,Beograd,4.7,"MICHELIN
SkyLounge Belgrade
4.6
(403 reviews)
Steakhouse • $$$$
Open now
Reserve"
Enso,Beograd,4.7,"Steakhouse El Toro Since 2003
4.5
(277 reviews)
Steakhouse • $$$$
Open now"
Enso,Beograd,4.7,"MICHELIN
Homa Restaurant
4.5
(463 reviews)
International • $$$$
Closed today"
Enso,Beograd,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Legat 1903,Beograd,4.5,"Rewards
Discover
Review
USD
Sign in
Belgrade
Hotels
Things to Do
Restaurants
Cruises
Forums"
Legat 1903,Beograd,4.5,This is a “grastronomic” address in Belgrade. Especially for sea food. The service is impeccable. A special mention for the shell-less scampi that were served raw with a delicate sauce. Absolutely exceptional. Worth the trip. The best scampi I ever tasted.
Legat 1903,Beograd,4.5,This was the third time we went to legat . We are from the Netherlands but every time we are in Serbia we just have to go to legat . It’s our favorite restaurant in this part or Europe. Great food great service really friendly staff.
Legat 1903,Beograd,4.5,"We attended a wedding in Serbia and the restaurant was used both for the ceremony and the dinner.

The food was spectacular, and the ambiance exquisite.

We highly recommend the place as the service was superb and the chef created amazing combinations"
Legat 1903,Beograd,4.5,"Great food, excellent service. Nice atmosphere. The best staff in town.
My favourites - fish, octopus salad, foie gras"
Legat 1903,Beograd,4.5,"beautiful food and service, very pleasant space, you can feel at home because the service is very pleasant"
Legat 1903,Beograd,4.5,"beautiful food and service, very pleasant space, you can feel at home because the service is very pleasant"
Legat 1903,Beograd,4.5,"We booked for dinner. Service and dishes of excellent quality and above all very generous portions. We paid €90 in total with two starters, a first course, a second course and two glasses of wine plus water"
Legat 1903,Beograd,4.5,"We found this restaurant on the Michelin list, and wanted to try it during our visit to Belgrade. We wanted to try a 7 cours experience for 5.500 dinars per pers. When we came and checked the menu, there was a complitely another menu for 8.500 dinars per pers. We were surprised and showed the waitress the home page menu. She said that it was the old one, and that we could talk with the restaurant Manager. He came with a shocking explanation that they havent the access to their home page, that tje reason was some external and internal factors (???), and that they cant do anything about it. He also said that they want us to be sutissfied, and that they will make some menu for the home page menu. I told him that we came for the experiance, which was already ruined by this surprise. He told me that I did not listened to him (??) about not having the access to their home page. I told him that it was a terrible excuse for the restaurant which is on Michellin list. We left the restaurant emediatelly. We hope that Michelin inspectors will remove this restaurant from their list, because it does not belong there."
Legat 1903,Beograd,4.5,"It was a nice venue although lacking in atmosphere because it was largely empty. The tasting menu whilst nothing wrong with it was unimaginative and lacking in wow factor. The staff were pleasant and efficient. The wine pairing was good and well constructed. 
The bill was good value for a Michelin star restaurant but then I was slightly surprised it had one."
Legat 1903,Beograd,4.5,"I’m fortunate to have eaten in a number of five star and Michelin restaurants around the world and whilst there was nothing wrong with our meal last night, there was nothing special about it either. The fact that the main course was roast chicken speaks volumes about the imagination and originality of the tasting menu. It was fine but nothing different or unusual.

The venue was lovely and the staff were very friendly but the fact that we only saw around 10 other diners during the whole time we were there suggests we are not alone in our view. For a Saturday night, that cannot be good news."
Legat 1903,Beograd,4.5,"A great ambience, relaxing and friendly staff, and a great menu. We chose the tasting menu and were not disappointed. Whilst the dishes were both both regional and classical, Legat 1903 delivers. Well cooked food, nicely balanced and presented with an excellent wine pairing in a relaxed environment it’s definitely worth a visit. Highly recommended."
Legat 1903,Beograd,4.5,"Interior is great and service is very professional. But! For the restaurant with the Michelin recommendation, food was not so good. It is on average level that you can meet in many 'ordinary' restaurants."
Legat 1903,Beograd,4.5,"Overpriced for Serbia, rude parking attendant. Had eaten here before and food was good, but menu had changed, they discontinued everything on menu that was mid-range price. Everything is now extremely expensive. Due to this experience and the behavior of parking attendant we will not return. We were really surprised at his unprofessional and rude conduct."
Legat 1903,Beograd,4.5,"What a restaurant . It’s fine dining at it’s best with a rich menu , nice location chic romantic business restaurant . Top Food with Top service in a Top Place . A big Applause Legat 1903"
Legat 1903,Beograd,4.5,"All praise, one of the best restaurants in Belgrade. Luxurious interior, quiet music, excellent service, perfect food and an excellent selection of wines. I would gladly recommend the restaurant ""Legat 1903"" to my friends. Thank you again for your excellent service!"
Legat 1903,Beograd,4.5,I dined at Legat 1903 on a trip to Belgrade. The decor is very nice indeed and they had a singing pianist which really made the evening. A fabulous tasting menu with excellent service to go with it. Highly recommended.
Legat 1903,Beograd,4.5,"Best fine dining restaurants
See all
Sponsored
Tomahawk
4.9
(43 reviews)
Steakhouse • $$$$
Open now
MAMA'S Bistro
4.9
(235 reviews)
International • $$$$
Open now
Reserve
MICHELIN
Salon 5a
4.8
(381 reviews)
Italian • $$$$
Closed today
Enso
4.7
(224 reviews)
International • $$$$
Closed today
Reserve
MICHELIN
SkyLounge Belgrade
4.6
(403 reviews)
Steakhouse • $$$$
Open now
Reserve
Frans
4.6
(1,124 reviews)
International • $$$$
Open now
Steakhouse El Toro Since 2003
4.5
(277 reviews)
Steakhouse • $$$$
Open now
MICHELIN
Homa Restaurant
4.5
(463 reviews)
International • $$$$
Closed today
Madera
4.3
(989 reviews)
International • $$$$
Bizu Restaurant
4.7
(142 reviews)
Japanese • $$$$
Open now"
Legat 1903,Beograd,4.5,"MICHELIN
SkyLounge Belgrade
4.6
(403 reviews)
Steakhouse • $$$$
Open now
Reserve"
Legat 1903,Beograd,4.5,"Steakhouse El Toro Since 2003
4.5
(277 reviews)
Steakhouse • $$$$
Open now"
Legat 1903,Beograd,4.5,"MICHELIN
Homa Restaurant
4.5
(463 reviews)
International • $$$$
Closed today"
Legat 1903,Beograd,4.5,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Sushi Boks,Beograd,4.9,"Rewards
Discover
Review
USD
Sign in
Belgrade
Hotels
Things to Do
Restaurants
Cruises
Forums"
Sushi Boks,Beograd,4.9,"Susi boks ada mall osoblje vrlo ljubazno, pristupacne cene, hrana neverovatna, ja nikada nista lepse i kvalitetnije nisam pojeo. WOW!!"
Sushi Boks,Beograd,4.9,Mucho is the best Sushi too Bas je dobro Dobra je hrana Sve je dobro Dobri radnici Brzi radnici Pristojni radnici Dobra hrana Dobra dostav
Sushi Boks,Beograd,4.9,"Beautiful place! Very tasty and pleasant staff. I'll definitely come back. Recently expanded menu, interesting to try everything. Recommended to all ) 🫶🫶🫶"
Sushi Boks,Beograd,4.9,"Location is very good, food is tasty and service is very well. Prices are positiveand stuff can help you to peak something that you would like."
Sushi Boks,Beograd,4.9,"Amazing sushi place! The fish is incredibly fresh, the rolls are beautifully presented, and the flavors are perfectly balanced. You can really tell they care about quality and detail. The staff is friendly and attentive, and the atmosphere is cozy and relaxing. Definitely one of the best sushi spots in town — highly recommended!"
Sushi Boks,Beograd,4.9,"I would definitely recommend eating here, service is amazing, food is also brilliant. I really liked their sushi its really amazing"
Sushi Boks,Beograd,4.9,"very pleasant prices, fast in waiting time, is right in the center of the food court. one of the few places where there is onigiri"
Sushi Boks,Beograd,4.9,"Beautiful place, and cozy. My friends and I had a very great time. We will most definitely come back for more."
Sushi Boks,Beograd,4.9,"Service was great. Food Is amazing but I didn't like one kind. Atmosphere was cozy and pretty. Location is far from my home, but okey. Wait time is pretty fast. Value is very good, very nice."
Sushi Boks,Beograd,4.9,Service is extraordinary. Wait time was really fast. The atmosphere is cozy. Location in Ada mall.The food was really tasty. And value was great.
Sushi Boks,Beograd,4.9,Very delicious advice very simply chiiyil all very good and it's great advice you come all lolol I'm thrilled just
Sushi Boks,Beograd,4.9,"great experience, amazing food! I was with my friend, the atmosphere is great, service was so nice and food came fast. 10/10."
Sushi Boks,Beograd,4.9,Best food ever I love it so much i just adore sushi it's the best sushi I ever had its so amazing and beutifull I could it eat all day
Sushi Boks,Beograd,4.9,best people working there really nice and polite with customers best rolls ever food really tasty and juicy i would eat here every day
Sushi Boks,Beograd,4.9,"Best food ever, people are very nice it is not ecpencive, love the energy, it has fast service i just love sushi and chinese food in general"
Sushi Boks,Beograd,4.9,"food is great i like the service 
atmosphere is excellent and i really like it and location is available for everyone and good"
Sushi Boks,Beograd,4.9,I loved it. It was excellent and the sushi was good im so glad I ate here. I really really loved it. Atmosphere is amazing and great
Sushi Boks,Beograd,4.9,"The food is perfect and the place is comfortable and really pretty I've been here alot and it is really great, the service is nice too"
Sushi Boks,Beograd,4.9,"Best moderately priced restaurants
See all
Sponsored
Restaurant Tchaikovsky
4.3
(237 reviews)
International • $$ - $$$
Open now
Curry Souls
4.9
(636 reviews)
Asian • $$ - $$$
Open now
Pečat Restoran
4.9
(267 reviews)
Barbecue • $$ - $$$
Open now
Riddle Bar
4.9
(229 reviews)
$$ - $$$
Open now
Gradska
4.7
(934 reviews)
Barbecue • $$ - $$$
Closed today
Radost Fina Kuhinjica
4.6
(538 reviews)
European • $$ - $$$
Closed today
Terminal Gastro Bar
4.8
(1,249 reviews)
Italian • $$ - $$$
Open now
Toro Latin Gastrobar
4.7
(2,200 reviews)
Latin • $$ - $$$
Open now
Reserve
Casa Nova
4.7
(1,864 reviews)
Italian • $$ - $$$
Open now
MICHELIN
Mezestoran Dvorište
4.7
(530 reviews)
Mediterranean • $$ - $$$
Closed today"
Sushi Boks,Beograd,4.9,"Sponsored
Restaurant Tchaikovsky
4.3
(237 reviews)
International • $$ - $$$
Open now"
Sushi Boks,Beograd,4.9,"Radost Fina Kuhinjica
4.6
(538 reviews)
European • $$ - $$$
Closed today"
Sushi Boks,Beograd,4.9,"Toro Latin Gastrobar
4.7
(2,200 reviews)
Latin • $$ - $$$
Open now
Reserve"
Sushi Boks,Beograd,4.9,"MICHELIN
Mezestoran Dvorište
4.7
(530 reviews)
Mediterranean • $$ - $$$
Closed today"
Sushi Boks,Beograd,4.9,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Restaurant Tchaikovsky,Beograd,4.3,"Rewards
Discover
Review
USD
Sign in
Belgrade
Hotels
Things to Do
Restaurants
Cruises
Forums"
Restaurant Tchaikovsky,Beograd,4.3,"Top 3 reasons to eat here
Sponsored by: Restaurant Tchaikovsky
"" Delicious and tasty food, served by highly pleasant staff.""
MarijaMales84
See reviews that mention Excellent dinning experience
""The food was excellent the staff friendly and the piano music very relaxing""
278arthurg
See reviews that mention piano
""the menu offers traditional Serbian specialties with a modern touch""
931wernerr
See reviews that mention location"
Restaurant Tchaikovsky,Beograd,4.3,"A lovely place to unwind, have a cocktail or a coffee with a delicious slice of cake."
Restaurant Tchaikovsky,Beograd,4.3,"For the 7th time in Belgrade, we went to this place. We usually stay at the Moskva Hotel, so we have breakfast, always excellent to the sound of the piano. The restaurant in the evening is excellent it remains a must in Belgrade.
This year we were just passing through one day, we just wanted to have an aperitif around 5pm before returning, always nice, the setting did not move, we were even invited by the waiter to repatriate us inside because of the bad weather. So far everything is in line with the excellence of the place but when paying, for the first time, we were clearly asked ""how much do you tip?"" I find it rude, rude, vulgar and totally inappropriate for a place of such a high standing. Especially since we always leave something. So the Directorate please, if you read this notice, change this practice, give instructions to your staff"
Restaurant Tchaikovsky,Beograd,4.3,"This place had excellent food and deserts. It is a little more expensive than a regular restaurant, but well-worth it. I would definitely eat here again."
Restaurant Tchaikovsky,Beograd,4.3,"We stayed at Hotel Moskva for 3 nights. Their buffet breakfast at this cafe was good with a variety of choices. However, dinner wasn’t that good. Yes, it was innovative and picture worthy but definitely lacking in flavor. Also, we had gone back on our last night to try their famous Schnitte cake. Not only were we disappointed with the taste, the service was appallingly disappointing! There were at least 4 waiters within our proximity and they simply ignored us. What’s with that? They are in the hospitality business and they didn’t bother to please their customers! I would never go back here."
Restaurant Tchaikovsky,Beograd,4.3,This is a very upscale hotel with a lovely atmosphere. They have a nice area to enjoy coffee and delicious cakes and drinks. At times they have a pianist performing with lovely music.
Restaurant Tchaikovsky,Beograd,4.3,"""Tchaikovsky Hall"" of Hotel Moskva - ideal space and unforgettable service"
Restaurant Tchaikovsky,Beograd,4.3,"""Tchaikovsky Hall"" of Hotel Moskva - ideal space and unforgettable service

After looking for a space (it took more than a month) in the wider part of the center of Belgrade where we would organize our son's wedding for about 20-30 guests, we were pleasantly surprised that the renowned Hotel Moskva has just such a space and service.

It is about the freshly restored ""CHAIKOVSKY HALL WITH FIREPLACE ROOM"", for guests who prefer intimate celebrations (weddings, baptisms, banquets, business events, etc.) and who require a separate space, a relaxed atmosphere similar to ""home"".
In contrast to the 8 spaces (renowned restaurants and hotels) we looked at, the concept provided by the ""Tchaikovsky Hall"" is incomparable: a separate space with ""French Louis eneterier"", natural ventilation and a toilet, allows complete intimacy and relaxation in the very center of Belgrade.

The food is high-quality, fresh, abundant enough, tasty and prepared according to the highest gastronomic standards (combination of local and French cuisine). Meat, fish and vegetarian menu sets without fail, so that even the biggest hedonists (and almost everyone present was that in their own way) could not find the slightest complaint. One guest, a well-known lawyer from London, summed up her impression as follows: ""I have almost never seen such a symbiosis of interior, food and service"".
At the same time, the ""price of the service"" is quite measured and acceptable, considering the overall quality of the service provided to us.

The waiters are rarely professional, decent, cultured, as if they were part of our family.

However, above all, we were surprised by the professionalism of Jovana Jovović (Sales Coordinator), who organized it all. I am almost 70 years old, I have stayed for business and privately in dozens of prestigious hotels around the world and in all renowned restaurants and hotels in Bosnia and Herzegovina, but I have not had the opportunity to meet such commitment to work and clients, decency, helpfulness and trust that radiates from Jovana Jovović.

All in all, respect for Hotel Moskva and its staff, with whom we spent time on January 29 of this year."
Restaurant Tchaikovsky,Beograd,4.3,"Fine dining, fine menu, nice location, piano live music, a fine atmosphere with good staff, I wooul like to come back"
