Restoran,Grad,Ocena,Recenzija
Enso,Beograd,4.7,Thank you so much for your kind words. Were thrilled to hear that your experience exceeded expectations. We look forward to welcoming you back. Thanks again for sharing your thoughts!
Enso,Beograd,4.7,For a good dinner Just listen to the waiters and enjoy the displays the flavors and treats are incredible
Enso,Beograd,4.7,"Enso deserves its Michelin recommendation, but our experience was very mixed.   The restaurant itself is fairly small with a modern, trendy interior. We decided to order from the a la carte menu so we could try as many items as possible between the two of us and not be limited by the tasting menu.   I will start by saying the food is absolutely fantastic. Between the two of us, we ordered a large portion of the menu and every course seemed to be better than the last, and all of them were excellent. The food quality, inventiveness and presentation are deserving of at least one Michelin star in our opinion. I would fly back to Belgrade just to eat here.   Enso has one major issue they need to solve. Serbia still allows smoking in restaurants and we had smokers next to us and behind us. The tables are very close together so you will be affected by the smoke from other diners. The restaurant was full of smoke and the staff attempted to open the door to allow in some fresh air; only to be scolded by some diners who complained about the draft.  They then turned up the air conditioning to try and remove some of the smoke, but it remained an issue. Enso needs to at least try to seat all the smokers together. Im sure the food would have tested even better if it didnt have the extra Marlboro Spice .   The other issue we had was with the service. Our server (Jelena) was pleasant enough, but not as polished as one would expect from a restaurant at this level. She only brought one of our main entrees and never brought the other. When we were finally able to get her attention, she wanted to argue with us stating we had only ordered one main and that if we wanted a second, it would only  be an additional twenty-five minute wait. We received no apology and no attempt to correct the situation. At this point, it was late, we reeked of smoke and just wanted to remember the amazing food and not the poor service.   Overall, the chef at Enso should be celebrated. The food is fantastic. Hopefully they can work on the ambience and service issues."
Enso,Beograd,4.7,Fantastic location and delicious food. Flawless operation. Nice interior. Expert explanation of the dishes A winner!
Enso,Beograd,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Legat 1903,Beograd,4.5,This is a grastronomic address in Belgrade. Especially for sea food. The service is impeccable. A special mention for the shell-less scampi that were served raw with a delicate sauce. Absolutely exceptional. Worth the trip. The best scampi I ever tasted.
Legat 1903,Beograd,4.5,This was the third time we went to legat . We are from the Netherlands but every time we are in Serbia we just have to go to legat . Its our favorite restaurant in this part or Europe. Great food great service really friendly staff.
Legat 1903,Beograd,4.5,"We attended a wedding in Serbia and the restaurant was used both for the ceremony and the dinner.  The food was spectacular, and the ambiance exquisite.  We highly recommend the place as the service was superb and the chef created amazing combinations"
Legat 1903,Beograd,4.5,"Great food, excellent service. Nice atmosphere. The best staff in town. My favourites - fish, octopus salad, foie gras"
Legat 1903,Beograd,4.5,"beautiful food and service, very pleasant space, you can feel at home because the service is very pleasant"
Legat 1903,Beograd,4.5,"We booked for dinner. Service and dishes of excellent quality and above all very generous portions. We paid 90 in total with two starters, a first course, a second course and two glasses of wine plus water"
Legat 1903,Beograd,4.5,"We found this restaurant on the Michelin list, and wanted to try it during our visit to Belgrade. We wanted to try a 7 cours experience for 5.500 dinars per pers. When we came and checked the menu, there was a complitely another menu for 8.500 dinars per pers. We were surprised and showed the waitress the home page menu. She said that it was the old one, and that we could talk with the restaurant Manager. He came with a shocking explanation that they havent the access to their home page, that tje reason was some external and internal factors (???), and that they cant do anything about it. He also said that they want us to be sutissfied, and that they will make some menu for the home page menu. I told him that we came for the experiance, which was already ruined by this surprise. He told me that I did not listened to him (??) about not having the access to their home page. I told him that it was a terrible excuse for the restaurant which is on Michellin list. We left the restaurant emediatelly. We hope that Michelin inspectors will remove this restaurant from their list, because it does not belong there."
Legat 1903,Beograd,4.5,It was a nice venue although lacking in atmosphere because it was largely empty. The tasting menu whilst nothing wrong with it was unimaginative and lacking in wow factor. The staff were pleasant and efficient. The wine pairing was good and well constructed.  The bill was good value for a Michelin star restaurant but then I was slightly surprised it had one.
Legat 1903,Beograd,4.5,"Im fortunate to have eaten in a number of five star and Michelin restaurants around the world and whilst there was nothing wrong with our meal last night, there was nothing special about it either. The fact that the main course was roast chicken speaks volumes about the imagination and originality of the tasting menu. It was fine but nothing different or unusual.  The venue was lovely and the staff were very friendly but the fact that we only saw around 10 other diners during the whole time we were there suggests we are not alone in our view. For a Saturday night, that cannot be good news."
Legat 1903,Beograd,4.5,"A great ambience, relaxing and friendly staff, and a great menu. We chose the tasting menu and were not disappointed. Whilst the dishes were both both regional and classical, Legat 1903 delivers. Well cooked food, nicely balanced and presented with an excellent wine pairing in a relaxed environment its definitely worth a visit. Highly recommended."
Legat 1903,Beograd,4.5,"Interior is great and service is very professional. But! For the restaurant with the Michelin recommendation, food was not so good. It is on average level that you can meet in many 'ordinary' restaurants."
Legat 1903,Beograd,4.5,"Overpriced for Serbia, rude parking attendant. Had eaten here before and food was good, but menu had changed, they discontinued everything on menu that was mid-range price. Everything is now extremely expensive. Due to this experience and the behavior of parking attendant we will not return. We were really surprised at his unprofessional and rude conduct."
Legat 1903,Beograd,4.5,"What a restaurant . Its fine dining at its best with a rich menu , nice location chic romantic business restaurant . Top Food with Top service in a Top Place . A big Applause Legat 1903"
Legat 1903,Beograd,4.5,"All praise, one of the best restaurants in Belgrade. Luxurious interior, quiet music, excellent service, perfect food and an excellent selection of wines. I would gladly recommend the restaurant ""Legat 1903"" to my friends. Thank you again for your excellent service!"
Legat 1903,Beograd,4.5,I dined at Legat 1903 on a trip to Belgrade. The decor is very nice indeed and they had a singing pianist which really made the evening. A fabulous tasting menu with excellent service to go with it. Highly recommended.
Legat 1903,Beograd,4.5,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Sushi Boks,Beograd,4.9,"Susi boks ada mall osoblje vrlo ljubazno, pristupacne cene, hrana neverovatna, ja nikada nista lepse i kvalitetnije nisam pojeo. WOW!!"
Sushi Boks,Beograd,4.9,Mucho is the best Sushi too Bas je dobro Dobra je hrana Sve je dobro Dobri radnici Brzi radnici Pristojni radnici Dobra hrana Dobra dostav
Sushi Boks,Beograd,4.9,"Beautiful place! Very tasty and pleasant staff. I'll definitely come back. Recently expanded menu, interesting to try everything. Recommended to all )"
Sushi Boks,Beograd,4.9,"Location is very good, food is tasty and service is very well. Prices are positiveand stuff can help you to peak something that you would like."
Sushi Boks,Beograd,4.9,"Amazing sushi place! The fish is incredibly fresh, the rolls are beautifully presented, and the flavors are perfectly balanced. You can really tell they care about quality and detail. The staff is friendly and attentive, and the atmosphere is cozy and relaxing. Definitely one of the best sushi spots in town  highly recommended!"
Sushi Boks,Beograd,4.9,"I would definitely recommend eating here, service is amazing, food is also brilliant. I really liked their sushi its really amazing"
Sushi Boks,Beograd,4.9,"very pleasant prices, fast in waiting time, is right in the center of the food court. one of the few places where there is onigiri"
Sushi Boks,Beograd,4.9,"Beautiful place, and cozy. My friends and I had a very great time. We will most definitely come back for more."
Sushi Boks,Beograd,4.9,"Service was great. Food Is amazing but I didn't like one kind. Atmosphere was cozy and pretty. Location is far from my home, but okey. Wait time is pretty fast. Value is very good, very nice."
Sushi Boks,Beograd,4.9,Service is extraordinary. Wait time was really fast. The atmosphere is cozy. Location in Ada mall.The food was really tasty. And value was great.
Sushi Boks,Beograd,4.9,Very delicious advice very simply chiiyil all very good and it's great advice you come all lolol I'm thrilled just
Sushi Boks,Beograd,4.9,"great experience, amazing food! I was with my friend, the atmosphere is great, service was so nice and food came fast. 10/10."
Sushi Boks,Beograd,4.9,Best food ever I love it so much i just adore sushi it's the best sushi I ever had its so amazing and beutifull I could it eat all day
Sushi Boks,Beograd,4.9,best people working there really nice and polite with customers best rolls ever food really tasty and juicy i would eat here every day
Sushi Boks,Beograd,4.9,"Best food ever, people are very nice it is not ecpencive, love the energy, it has fast service i just love sushi and chinese food in general"
Sushi Boks,Beograd,4.9,food is great i like the service  atmosphere is excellent and i really like it and location is available for everyone and good
Sushi Boks,Beograd,4.9,I loved it. It was excellent and the sushi was good im so glad I ate here. I really really loved it. Atmosphere is amazing and great
Sushi Boks,Beograd,4.9,"The food is perfect and the place is comfortable and really pretty I've been here alot and it is really great, the service is nice too"
Sushi Boks,Beograd,4.9,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Restaurant Tchaikovsky,Beograd,4.3,"A lovely place to unwind, have a cocktail or a coffee with a delicious slice of cake."
Restaurant Tchaikovsky,Beograd,4.3,"For the 7th time in Belgrade, we went to this place. We usually stay at the Moskva Hotel, so we have breakfast, always excellent to the sound of the piano. The restaurant in the evening is excellent it remains a must in Belgrade. This year we were just passing through one day, we just wanted to have an aperitif around 5pm before returning, always nice, the setting did not move, we were even invited by the waiter to repatriate us inside because of the bad weather. So far everything is in line with the excellence of the place but when paying, for the first time, we were clearly asked ""how much do you tip?"" I find it rude, rude, vulgar and totally inappropriate for a place of such a high standing. Especially since we always leave something. So the Directorate please, if you read this notice, change this practice, give instructions to your staff"
Restaurant Tchaikovsky,Beograd,4.3,"This place had excellent food and deserts. It is a little more expensive than a regular restaurant, but well-worth it. I would definitely eat here again."
Restaurant Tchaikovsky,Beograd,4.3,"We stayed at Hotel Moskva for 3 nights. Their buffet breakfast at this cafe was good with a variety of choices. However, dinner wasnt that good. Yes, it was innovative and picture worthy but definitely lacking in flavor. Also, we had gone back on our last night to try their famous Schnitte cake. Not only were we disappointed with the taste, the service was appallingly disappointing! There were at least 4 waiters within our proximity and they simply ignored us. Whats with that? They are in the hospitality business and they didnt bother to please their customers! I would never go back here."
Restaurant Tchaikovsky,Beograd,4.3,This is a very upscale hotel with a lovely atmosphere. They have a nice area to enjoy coffee and delicious cakes and drinks. At times they have a pianist performing with lovely music.
Restaurant Tchaikovsky,Beograd,4.3,"""Tchaikovsky Hall"" of Hotel Moskva - ideal space and unforgettable service"
Restaurant Tchaikovsky,Beograd,4.3,"""Tchaikovsky Hall"" of Hotel Moskva - ideal space and unforgettable service  After looking for a space (it took more than a month) in the wider part of the center of Belgrade where we would organize our son's wedding for about 20-30 guests, we were pleasantly surprised that the renowned Hotel Moskva has just such a space and service.  It is about the freshly restored ""CHAIKOVSKY HALL WITH FIREPLACE ROOM"", for guests who prefer intimate celebrations (weddings, baptisms, banquets, business events, etc.) and who require a separate space, a relaxed atmosphere similar to ""home"". In contrast to the 8 spaces (renowned restaurants and hotels) we looked at, the concept provided by the ""Tchaikovsky Hall"" is incomparable: a separate space with ""French Louis eneterier"", natural ventilation and a toilet, allows complete intimacy and relaxation in the very center of Belgrade.  The food is high-quality, fresh, abundant enough, tasty and prepared according to the highest gastronomic standards (combination of local and French cuisine). Meat, fish and vegetarian menu sets without fail, so that even the biggest hedonists (and almost everyone present was that in their own way) could not find the slightest complaint. One guest, a well-known lawyer from London, summed up her impression as follows: ""I have almost never seen such a symbiosis of interior, food and service"". At the same time, the ""price of the service"" is quite measured and acceptable, considering the overall quality of the service provided to us.  The waiters are rarely professional, decent, cultured, as if they were part of our family.  However, above all, we were surprised by the professionalism of Jovana Jovovi (Sales Coordinator), who organized it all. I am almost 70 years old, I have stayed for business and privately in dozens of prestigious hotels around the world and in all renowned restaurants and hotels in Bosnia and Herzegovina, but I have not had the opportunity to meet such commitment to work and clients, decency, helpfulness and trust that radiates from Jovana Jovovi.  All in all, respect for Hotel Moskva and its staff, with whom we spent time on January 29 of this year."
Restaurant Tchaikovsky,Beograd,4.3,"Fine dining, fine menu, nice location, piano live music, a fine atmosphere with good staff, I wooul like to come back"
Restaurant Tchaikovsky,Beograd,4.3,"I went here with a friend during summer, and we ended up buying a late breakfast here. The food was great, and the atmosphere even greater. Even the decorations and the place itself was beautiful. The staff was very professional, and the food came rather quickly."
Restaurant Tchaikovsky,Beograd,4.3,"Went there with family and colleagues, service was extremely slow. Waiter approached us 20 minutes after we first sat. We ordered, waited 1 hour for drinks and another 30 minutes for our burgers to arrive (15e per burger), only to receive it cold. 15e for cold burger is a disgrace. I dont blame the waiters tho, this place is horribly understaffed! Employe more people if you charge that much! Never going there again."
Restaurant Tchaikovsky,Beograd,4.3,"Dear Safari57081952526, Thank you for taking the time and effort to post your review. From your feedback we realize that you did not enjoy fully your stay at our restaurant. As this is not what we strive to achieve, please accept our sincere apologies for the inconvenience we have caused you. Rest assured that your comments have been brought to the attention of the concerned department head for necessary action to be carried out. We hope that the misgiving experienced will not hinder you from considering visit us again as we look forward to welcoming you back to the Hotel Moskva and restauran Tchaikovsky in the nearest future, to regain your confidence in our service. Sincerely yours, Hotel Moskva team"
Restaurant Tchaikovsky,Beograd,4.3,"This restaurant located Terazije square is at a prime location and the oldest operating hotel in city since 1906. Beautiful ambience and great food. We ordered vegan burger, risottoand grape wine. The food was great and vegetarian options were available."
Restaurant Tchaikovsky,Beograd,4.3,I have been rather disappointed on the quality of the food. I had Beef tartare as cold starter and what was supposed to be Risotto with smoked duct breast. I probably got food poisoning due to the beef tartare which was not served cold and fresh.  The risotto was really not good. It was crispy - not cooked enough - and bot at all creamy!   So disappointed
Restaurant Tchaikovsky,Beograd,4.3,"I often have my evening meal at the Hotel Moscow since the atmosphere and cuisine is unmatched in the city centre. I eat out every night, and this hotel has by far the most refined experience:  From 6 to 8pm there's a pianist playing really nice tunes and this really adds to the atmosphere. The waiters are top notch, and the wine selection is always excellent. So in this hotel they offer the best Serbian wines and they match the cuisine well.   The kitchen has a new chef apparently, and the food is rich and tasty."
Restaurant Tchaikovsky,Beograd,4.3,"Nice place to have a glass of wine, champagne, afternoon tea....they have a big choice of cakes and sweets.  I will say the prices for Serbia are not cheap but the location is worth it.  The service was nice and polite.   The service was nice and polite.  I picked the cake made under the name of the hotel, according to the hotel Is unique in the world.... not bad but not amazing.. must be because im chocoholic"
Restaurant Tchaikovsky,Beograd,4.3,We heard about the history of this hotel on a free walking tour and came back for the famous Moscow cake (and others) and coffee. It is a little more spendy then other cafes but surprisingly affordable. The quality of the coffee and cakes were great and the ambiance very special. Service was good. Lovely history/ A nice place to spend an hour.
Restaurant Tchaikovsky,Beograd,4.3,"Lovely coffe while listening piano play in background , had tastyest breakfast sandwich ever, traditional and well visited place by all generations"
Restaurant Tchaikovsky,Beograd,4.3,"Great restaurant and great location. It was easy to find it since it is located in the city center. Delicious and tasty food, served by highly pleasant staff. I recommend this place to all who need a quiet and comfortable place for having lunch with your family."
Restaurant Tchaikovsky,Beograd,4.3,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Ambar,Beograd,4.6,By mistake the review i wrote for ambar is for madera restaurant. I really appologize for the mistake please dont publish it thanks
Ambar,Beograd,4.6,"It was pretty, we went family, we said tasting menu, the flavors were good, Turkish dish was perfectly suited to tasting menu, you can request your desired food again without any additional cost. The ambience is pretty friendly and they understand clean English and I think its a place to choose"
Ambar,Beograd,4.6,"A nice restaurant with good food, excellent service, and a warm, inviting atmosphere.  It was a very nice stop on our walking tour around the river. The place is very cosy and in good location The food was good with couple of tasty dishes the staff were friendly and attentive. recommended"
Ambar,Beograd,4.6,"We came to Ambar after reading countless glowing reviews, expecting a special dining experience with their all you can eat menu. Unfortunately, it turned out to be one of the most disappointing meals of our trip. The dishes arrived in a messy order, many of them were dry, poorly prepared, and simply not tasty. It felt as if the food was brought out just to tick a box, without any real care or attention. Even after we told the waitress that we barely touched most of the dishes, no one tried to understand what went wrong or offer any kind of solution. After seeing so many positive reviews, we expected something completely different. Sadly, it was far from it. We wont be coming back, and we definitely cant recommend it."
Ambar,Beograd,4.6,"Definitely the best place in town. Excellent service, excellent food, and we will always be happy to return. I would especially single out the location, with a beautiful view of the river."
Ambar,Beograd,4.6,"Our Trafalgar group had its Farewell Dinner here on Oct 11. Beautiful setting on the river, an old warehouse refurbished into a wonderful restaurant. I had a delicious soup, lovely tomato and cucumber salad, amazing sausage and fries and then chocolate cake. Everything was great including the service and atmosphere."
Ambar,Beograd,4.6,"Poor Service, The food worst we ate during our stay in Belgrade. Arrogant staff Small portions  And not worth the money. Had high expectations but unfortunately nothing I can recommend."
Ambar,Beograd,4.6,Very delicious and varied menu. We chose the unlimited menu and loved it. Somewhat expensive for Serbian standards but still absolutely top!
Ambar,Beograd,4.6,"We arrive that the place was not at all crowded, very few presences. Let's order two seconds and a side dish. One of the main courses, a fried chicken, arrives almost immediately. Time goes by and the rest of the food doesn't show. It is good practice for diners to eat together, I understand that it is difficult to deliver 10 courses together but there were two of us and we ordered three dishes.  I wait more than 5 minutes, during which obviously the food was cooling, I look for the waiter but he was busy chatting in the kitchen (open kitchen, so all visible). Alche I get up and go to the register to report. He apologizes and goes to check. After several minutes the appetizer arrives and then others pass by to have the Third Party dish. Needless to say, in the meantime my chicken had totally cooled off. I report the discontent and the waiter tells me that the food comes out when it is ready. Okay, so make sure it's ready for everyone at the same time, not in stages.  Good food, thankfully. Let's order coffee. I have time to go to the bathroom, come back, wait, observe the staff who should make our coffee mind their business with their cellphone, and we decide to go and ask at the counter. The waiter had forgotten...I wonder what happens when the place is full. Of course I won't find out because they won't see me again."
Ambar,Beograd,4.6,"Amazing experience. Small plates, big laughs. The food was amazing, really flavorful. A tad bit more expensive, but actually a very reasonable price for the quality. Would recommend all the way if you want a proper gastro experience of Serbian cousine."
Ambar,Beograd,4.6,"Ambar  Belgrade  Weak expectations  1024064191  He was a slave to our expectations. Very expensive for Serbia. Arrogant waiters. Do not specify small or big portion on the menu. Although we finished eating, it didn't even take our dirty plates from the front until we paid."
Ambar,Beograd,4.6,"Not very busy for lunch, but had a great table outside (we were still cool). Service by Ivica was effortlessly, the (partly shared) food was fresh and very nice. Ivica's suggestion to try a local white wine: Blejk Chichateau was suprising. Good lunch had by all!"
Ambar,Beograd,4.6,Nice food in very small portions The space outside full of insects on the ceiling
Ambar,Beograd,4.6,The food tastefully was very careful but it was very small in quantity and the price quite sour. For families with children I would not recommend it. The location of the tables outside with insects on the ceiling something that became tedious after they fell on our plates
Ambar,Beograd,4.6,"The ambiance, food, waitress , view all was excellent. Although little less options for Veggie persons but whatever they have were really good"
Ambar,Beograd,4.6,We had dinner by the river experiencing a serbian menu that had almost everything! And tasty! I think the beef carpaccio was the best
Ambar,Beograd,4.6,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"The downside of this restaurant is that they smoke here. The main pros are great service, fast meals, live music, large portions and delicious food"
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"Their food was excellent, but not perfect. The communications were very weak and not taken care of. The vibe is so beautifully self-sufficient. There were individual players on every floor and section. Music starts after 9 p.m. We had a Reservation for 8:00, but we thought we'd cancel until the music started. The gamers who came to our floor were friendly and entertained. I dont choose again because there was a non-cozy attitude."
Dva Jelena The Two Deer Restaurant,Beograd,4.0,Very large and a bit dark (you can hardly see the dishes). Service so fast and quick that they brought us appetizers and meat dishes all together. Already not hot we ate them almost cold. The equally cold crepe is undercooked. There are better restaurants
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"While in Belgrade it was almost compulsory to have a dinner in the Skardarlija Quarter at Dva Jelena (Two Deers, established in 1832)  a HUGE multi level restaurant. They say that the Serbian national salad is MEAT! We had plenty to eat, with a drink of rocket fuel (Rakija) to start with. We were warned that it could be smoky  the locals love to smoke, however we ended up down & around & down in a private dining room, (Flambe) with drinks, food & music  and NO SMOKE. Good service, food, great music & singer."
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"This hostess is driving customers away and is a complete liability to the business. We traveled from Greece with a reservation made a week in advance, yet no one bothered to mention a ""dress code."" Its honestly laughable; we have visited the most high-end restaurants across Europe and were always treated with respect, yet this outdated place in Belgrade had an issue with us being ""well-dressed."" Even after we were seated, the hostess approached us with an incredibly aggressive and rude attitude. She showed zero respect for a member of our party recovering from surgery, staying hostile and dismissive. Its a joke to judge guests so inconsistently when other people inside were poorly dressed. Her toxic behavior ruins the restaurant's reputation. Save yourself the trouble and go elsewhere."
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"The location and long-standing reputation of this restaurant are not in question. However, non-smokers should avoid it. Friendly staff and good food cannot compensate for the overwhelming cigarette smoke. I believe the experience is much more pleasant in the summer, when sitting outside in the garden.  The space is very small, and tables are simply declared as smoking or non-smoking, without any physical separation. In reality, the entire restaurant is filled with cigarette smoke.  For a non-smoker, having lunch or dinner here feels like inhaling the equivalent of a full pack of cigarettes per meal, making it impossible to enjoy the atmosphere of a traditional old Belgrade restaurant. This place is clearly suitable only for smokers.  It is especially not recommended for families or couples with children."
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"This used to be a bohemian restaurant, but now is a place of horror where several bands interfere each other, food is overpriced and at doors you have peasant girls with no manners. It's sad to see what DvaJelena became."
Dva Jelena The Two Deer Restaurant,Beograd,4.0,Not good!  Slow service and the tasty not very good. The typical Pljeskavlca taste industrial meat. I had in anotehet place really good.
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"we arrived around 730 on a monday night, and it was already crowded, they stuck us in the far back with all the tourists at a table with absolutely no leg room whatsover. The ribs we ordered were luke warm to cold, ,, the service was terrible. Ive been to Dva jelena once before five years ago, during the day when there were no people and the service and food were good.. But this time, the food was absolutely terrible,, I paid $125 for a terrible dinner.. was a waste of money"
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"Great location, great value, great food, great portions genuine and local. Really recommend this gem in Belgrade"
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"Huge place with several levels; we were taken to a dark lower level. The food is traditional Serbian fare, with lots of meat. We had chicken, kebabs, burgers, potatoes, and cake. All too much!"
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"As tourists we took a walk down the street and accidentally went into this restaurant, turned to the waiter asking for a table for 4 people she pointed to a certain table, we started to settle down, (I notice we don't know Serbian - communication in English) , another completely waiter comes up to us and asks us if we were spared the table, we said ""no"" as soon as we came in and he told us in reply that we can't sit at this table, but we tell him that it's our vessels directed by the waiters (he abruptly stopped speaking in English) and passed by that waiter and we spared him and he said that he directed us to this table, we sat down and opened the menu but the menu unfortunately in Serbian and it's hard for us, we decided to check if they had a menu in English, one of several old people (waiters) passed by we respectfully called him to ask a question to which he waved off and looked rudely at us, we said we only wanted to ask a question to which he rudely answered wait for his waiter and then we were carried, I was in many restaurants in Serbia but this one is not worth it!! Within 5 minutes I felt owed someone a favor to wait and beg....sorry ...but this isn't a restaurant this is a diner!!!!"
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"Great choice  In the center of Belgrade, in a characteristic area, a stop for a great typical lunch.  Clean room, friendly and caring staff, generous portions and very good quality"
Dva Jelena The Two Deer Restaurant,Beograd,4.0,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Restoran Ciribu Ciriba,Beograd,4.7,"Is it possible to book a table somehow? I sent a message to email, but nobody replied("
Restoran Ciribu Ciriba,Beograd,4.7,It's very nice place to have dinner and some rest and it is very good food and lifestyle of time and just very good friends and their are all very good
Restoran Ciribu Ciriba,Beograd,4.7,Thank you for review. We don't understand why the rating is 3 if the food is nice and good place?  We wish you all the best.
Restoran Ciribu Ciriba,Beograd,4.7,"We went to iribu iriba for lunch on my last day of this visit to Serbia. In fact we had intended to go to a different restaurant but found that it was closed on Mondays. iribu iriba was a lucky discovery! It is a fine restaurant in the centre of Zemun, in a splendid old building with old pictures of the town and artefacts to match. There was a very pleasant atmosphere about the place.  The menu offers a much eider range of traditional Serbian dishes than many other restaurants. As soon as we arrived we were offered a spoonful of slatko, a Serbian tradition that I have experienced in private homes before but not in a restaurant. For my main course I had sarma, meat wrapped in pickled cabbage leaves, which was delicious. We didn't have time for a dessert and didn't want rakija, wine or beer as we had some other things to do before my flight back to the UK later in the afternoon. However, we will certainly return for a fuller meal on my next visit which I hope will be next spring.  The waiter was very pleasant and helpful, and willing to engage with my limited knowledge of the Serbian language which I really appreciated. By the way, the curious name of the restaurant means something like ""abracadabra"". It was a truly magical experience!"
Restoran Ciribu Ciriba,Beograd,4.7,Typical and picturesque restaurant at the same time. Very Good Welcoming. The restaurant room and its covered terrace charmed us.  We feasted and at a more than reasonable price. The slatk spoon at the beginning of the meal as tradition and the very well dressed and charming waiters.  Too bad we got mixed up with the smokers...
Restoran Ciribu Ciriba,Beograd,4.7,"A really interesting restaurant with a super interesting menu, lots of local choices. I had a Serbian wine which was great and a stuffed chicken, the portion was certainly plentiful!"
Restoran Ciribu Ciriba,Beograd,4.7,"We are so glad to hear that you enjoyed your visit! Thank you for choosing us, and for this great review! All the best, and many regards from our team!"
Restoran Ciribu Ciriba,Beograd,4.7,"Very pleasant team of professionals, one of the best experiences city wide so far. I will certainly visit this restaurant again - the food is excellent and served fast despite the crowd, the waiters have a profound knowledge of the menu and recommend the most delicious combinations available."
Restoran Ciribu Ciriba,Beograd,4.7,"Traditional restaurant in the center of Zemun, very nice atmosphere, good cuisine, good value for money. I'll go back."
Restoran Ciribu Ciriba,Beograd,4.7,"Everything was perfect. Portions were big, the food was delicious, the atmosphere was amazing and the staff were very helpful and nice. Must visit place in Zemun if you want to experience the culture."
Restoran Ciribu Ciriba,Beograd,4.7,"We went for dinner with my husband one main course Royal Turkey one steak chicken juice soup bread 3250 Dinars we paid about 1170 TL. They gave us trickers and it was exquisite. The food was delicious and 2 people could get enough of the over-satisfied Royal Turkey. The ambience was very comfortable, traditionally designed, and the employees were very friendly. Its definitely a place to try. Great bottom for head relaxation, a good choice for afternoon dining"
Restoran Ciribu Ciriba,Beograd,4.7,We are so happy to hear you enjoyed our restaurant. Thank you for visiting us and for these kind words! All the best from our team!
Restoran Ciribu Ciriba,Beograd,4.7,"We have been coming to this restaurant for years. And we can say that its quality is constantly growing. We ate grilled cheese, rolled prines and kebab  Avram ;)   Amazing"
Restoran Ciribu Ciriba,Beograd,4.7,"Very nice place, cosy and friendly environment, the staff was very helpful and the service was fine. Above all the food is sth you MUST try.  A place to be as long as you visit belgrade"
Restoran Ciribu Ciriba,Beograd,4.7,"Place is very nice, atmosphere and food is delicious.. waither is also kind and helpful..i give very huge recommended..for sure i will come again"
Restoran Ciribu Ciriba,Beograd,4.7,"My honest opinion is that the restaurant is excellent. The food is delicious, the service is excellent, kudos to the staff. The ambiance is excellent, and the menu is extensive, offering something for everyone"
Restoran Ciribu Ciriba,Beograd,4.7,"We were nicely received with sweet quince and water, old Serbian custom, and ordered our food. After waiting for some time turn out they completely forgot our order! It was just a few tables occupied  finely we got food but my wine was forgotten. Weird experience, nevertheless food was phenomenal."
Restoran Ciribu Ciriba,Beograd,4.7,We dont understand this review. You write that the food was phenomenal? And after that you give rate 3? ;)))  We wish you all the best.
Restoran Ciribu Ciriba,Beograd,4.7,"Extremely slow in service, there are few staff and they take it easy, but both the local (you can smoke ), and in service, as well as the quality of the food, is of high QUALITY. Recommended in this small neighborhood next to Belgrade. Especially the fish."
Restoran Ciribu Ciriba,Beograd,4.7,"Atmoshere is excellent.  Barbecue perfect, we eat lamb chops and sausage.  We want to praise service.  They have livw music on saturday, we must try that."
Restoran Ciribu Ciriba,Beograd,4.7,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Madera,Beograd,4.3,"Nice restaurant, pleasant and cordial staff but the food was bellow average. Tasteless and burnt. Overall, the quality of the food fell well below expectations."
Madera,Beograd,4.3,Excellent The staff and of course the dishes.  We love to eat out if you are lovers of truffles it must be done
Madera,Beograd,4.3,"I know this restaurant and when we go to Belgrade it is always among our favorites an excellent restaurant excellent menu choice and ditto for the wine list, very professional staff a fair value for money. Oh, congratulations."
Madera,Beograd,4.3,Great food. In the center so you can wisit the park after to go on a walk. Fancy with amaizing dishes. I reccomend booking in advance
Madera,Beograd,4.3,Very professional Welcoming and server The meat dish a delight as our starter and dessert  It's the second time we've come and still as good
